Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Iceland,1007,154,Omicron (BA.5),412.98,17357,46545.58
Iceland,1021,160,Omicron (BA.5),429.07,17517,46974.65
Iceland,1035,230,Omicron (BQ.1),616.78,17747,47591.43
Iceland,1049,295,Omicron (BQ.1),791.09,18042,48382.52
Iceland,1063,201,Omicron (BQ.1),539.01,18243,48921.53
Iceland,1077,191,Omicron (BQ.1),512.2,18434,49433.73
Iceland,1091,164,Omicron (BQ.1),439.79,18598,49873.52
Iceland,1105,150,Omicron (BQ.1),402.25,18748,50275.77
Iceland,1119,168,Omicron (XBB.1.5),450.52,18916,50726.29
Iceland,1133,154,Omicron (CH.1.1),412.98,19070,51139.27
Iceland,1147,89,Omicron (XBB.1.5),238.67,19159,51377.94
Iceland,1161,55,Omicron (XBB.1.5),147.49,19214,51525.43
Iceland,1175,56,Omicron (XBB.1.5),150.17,19270,51675.6
Iceland,1189,20,,53.63,19290,51729.23
Iceland,1203,14,,37.54,19304,51766.77
Iceland,1217,30,Omicron (XBB.1.5),80.45,19334,51847.22
Iceland,1231,14,,37.54,19348,51884.76
Iceland,1245,29,,77.77,19377,51962.53
Iceland,1259,10,,26.82,19387,51989.35
Iceland,1273,17,,45.59,19404,52034.94
Iceland,1287,54,Omicron (EG.5.1),144.81,19458,52179.75
Iceland,1301,48,Omicron (XBB.1.16),128.72,19506,52308.47
Iceland,1315,57,Omicron (XBB.1.16),152.85,19563,52461.32
Iceland,1329,63,Omicron (EG.5.1),168.94,19626,52630.26
Iceland,1343,70,Omicron (EG.5.1),187.72,19696,52817.98
Iceland,1357,82,Omicron (EG.5.1),219.9,19778,53037.88
Iceland,1371,78,Omicron (EG.5.1),209.17,19856,53247.05
India,111,516,Others,0.36,516,0.36
India,125,539,Others,0.38,1055,0.74
India,139,561,Others,0.4,1616,1.14
India,153,736,Others,0.52,2352,1.66
India,167,267,Others,0.19,2619,1.85
India,181,317,Others,0.22,2936,2.07
India,195,405,Others,0.29,3341,2.36
India,209,417,Others,0.29,3758,2.65
India,223,553,Others,0.39,4311,3.04
India,237,493,Others,0.35,4804,3.39
India,251,464,Others,0.33,5268,3.72
India,265,433,Others,0.31,5701,4.03
India,279,310,Others,0.22,6011,4.25
India,293,312,Others,0.22,6323,4.47
India,307,201,Others,0.14,6524,4.61
India,321,975,Others,0.69,7499,5.3
India,335,1345,Others,0.95,8844,6.25
India,349,1135,Others,0.8,9979,7.05
India,363,959,Others,0.68,10938,7.73
India,377,861,Others,0.61,11799,8.34
India,391,1180,Others,0.83,12979,9.17
India,405,1116,Others,0.79,14095,9.96
India,419,1715,Others,1.21,15810,11.17
India,433,2322,Others,1.64,18132,12.81
India,447,4057,Delta,2.86,22189,15.67
India,461,5297,Delta,3.74,27486,19.41
India,475,5913,Delta,4.17,33399,23.58
India,489,4686,Delta,3.31,38085,26.89
India,503,3564,Delta,2.51,41649,29.4
India,517,3333,Delta,2.35,44982,31.75
India,531,3403,Delta,2.4,48385,34.15
India,545,3217,Delta,2.27,51602,36.42
India,559,2875,Delta,2.03,54477,38.45
India,573,2985,Delta,2.11,57462,40.56
India,587,3747,Delta,2.64,61209,43.2
India,601,4563,Delta,3.22,65772,46.42
India,615,3960,Delta,2.79,69732,49.21
India,629,4517,Delta,3.19,74249,52.4
India,643,3962,Delta,2.8,78211,55.2
India,657,3615,Delta,2.55,81826,57.75
India,671,2902,Delta,2.05,84728,59.8
India,685,3748,Delta,2.64,88476,62.44
India,699,3701,Delta,2.61,92177,65.05
India,713,10218,Omicron (BA.2),7.21,102395,72.26
India,727,10246,Omicron (BA.2),7.23,112641,79.49
India,741,8220,Omicron (BA.2),5.8,120861,85.29
India,755,11601,Omicron (BA.2),8.19,132462,93.48
India,769,4411,Omicron (BA.2),3.11,136873,96.59
India,783,1498,Omicron (BA.2),1.06,138371,97.65
India,797,669,Omicron (BA.2),0.47,139040,98.12
India,811,490,Omicron (BA.2),0.35,139530,98.47
India,825,892,Omicron (BA.2),0.63,140422,99.1
India,839,1253,Omicron (BA.2),0.88,141675,99.98
India,853,1077,Omicron (BA.2),0.76,142752,100.74
India,867,1627,Omicron (BA.2),1.15,144379,101.89
India,881,4247,Omicron (BA.2),3.0,148626,104.89
India,895,5626,Omicron (BA.2),3.97,154252,108.86
India,909,4589,Omicron (BA.2),3.24,158841,112.1
India,923,3597,Omicron (BA.2.75),2.54,162438,114.64
India,937,2584,Omicron (BA.2.75),1.82,165022,116.46
India,951,1690,Omicron (BA.2.75),1.19,166712,117.65
India,965,1793,Omicron (BA.2.75),1.27,168505,118.92
India,979,1180,Omicron (BA.2.75),0.83,169685,119.75
India,993,1026,Omicron (XBB),0.72,170711,120.47
India,1007,684,Omicron (XBB),0.48,171395,120.95
India,1021,413,Omicron (XBB),0.29,171808,121.24
India,1035,277,Omicron (XBB),0.2,172085,121.44
India,1049,113,Omicron (XBB),0.08,172198,121.52
India,1063,103,Omicron (XBB),0.07,172301,121.59
India,1077,279,Omicron (XBB),0.2,172580,121.79
India,1091,247,Omicron (XBB),0.17,172827,121.96
India,1105,92,Omicron (XBB),0.06,172919,122.02
India,1119,93,Omicron (XBB.1.5),0.07,173012,122.09
India,1133,171,Omicron (XBB.1.16),0.12,173183,122.21
India,1147,639,Omicron (XBB.1.16),0.45,173822,122.66
India,1161,2057,Omicron (XBB.1.16),1.45,175879,124.11
India,1175,2526,Omicron (XBB.1.16),1.78,178405,125.89
India,1189,2337,Omicron (XBB.1.16),1.65,180742,127.54
India,1203,907,Omicron (XBB.1.16),0.64,181649,128.18
India,1217,149,Omicron (XBB.1.16),0.11,181798,128.29
India,1231,40,Omicron (XBB.1.16),0.03,181838,128.32
India,1245,20,,0.01,181858,128.33
India,1259,8,,0.01,181866,128.34
India,1273,16,,0.01,181882,128.35
India,1287,28,,0.02,181910,128.37
India,1301,44,Omicron (XBB.2.3),0.03,181954,128.4
India,1315,36,Omicron (XBB.2.3),0.03,181990,128.43
India,1329,11,,0.01,182001,128.44
India,1343,3,,0.0,182004,128.44
India,1357,1,,0.0,182005,128.44
Indonesia,111,32,Others,0.12,32,0.12
Indonesia,125,22,,0.08,54,0.2
Indonesia,139,17,,0.06,71,0.26
Indonesia,153,19,,0.07,90,0.33
Indonesia,167,14,,0.05,104,0.38
Indonesia,181,18,,0.07,122,0.45
Indonesia,195,25,,0.09,147,0.54
Indonesia,209,25,,0.09,172,0.63
Indonesia,223,22,,0.08,194,0.71
Indonesia,237,36,Others,0.13,230,0.84
Indonesia,251,23,,0.08,253,0.92
Indonesia,265,27,,0.1,280,1.02
Indonesia,279,49,Others,0.18,329,1.2
Indonesia,293,44,Others,0.16,373,1.36
Indonesia,307,86,Others,0.31,459,1.67
Indonesia,321,77,Others,0.28,536,1.95
Indonesia,335,105,Others,0.38,641,2.33
Indonesia,349,152,Others,0.55,793,2.88
Indonesia,363,443,Others,1.61,1236,4.49
Indonesia,377,284,Others,1.03,1520,5.52
Indonesia,391,192,Others,0.7,1712,6.22
Indonesia,405,249,Others,0.9,1961,7.12
Indonesia,419,221,Others,0.8,2182,7.92
Indonesia,433,193,Others,0.7,2375,8.62
Indonesia,447,147,Others,0.53,2522,9.15
Indonesia,461,179,Others,0.65,2701,9.8
Indonesia,475,282,Others,1.02,2983,10.82
Indonesia,489,360,Others,1.31,3343,12.13
Indonesia,503,578,Delta,2.1,3921,14.23
Indonesia,517,809,Delta,2.94,4730,17.17
Indonesia,531,1116,Delta,4.05,5846,21.22
Indonesia,545,913,Delta,3.31,6759,24.53
Indonesia,559,906,Delta,3.29,7665,27.82
